transaction_id,account_id,transaction_type,amount,transaction_date
46307,52519,Credit,64.0,2014-01-08
46313,40361,Credit,519.0,1983-09-21
46322,64205,Subscription,789700780.0,1979-02-10
46339,19498,Online,80.0,2004-05-25
46340,34679,Payment ,88759063.0,1997-01-02
46360,27453,Investment,747.0,1982-04-06
46363,60315,Financial,648393033.0,2009-07-31
46372,58841,Subscription,174251.0,2014-06-29
46374,53825,Payment ,83.0,2016-08-31
46381,9359,Payment ,705.0,1972-10-22
46387,12060,Wire,2457228.0,2002-08-15
46392,63753,Payment ,3.0,2020-03-19
46428,44458,Purchase,47.0,1992-12-28
46459,15766,Purchase,2668.0,2002-12-26
46460,55084,Payment ,8001.0,2012-03-07
46470,19232,Credit,48492981.0,2020-01-20
46471,64021,Payment ,3265900.0,1992-07-11
46473,47790,Financial,87103176.0,1995-04-19
46478,53151,Investment,394.0,1983-08-06
46485,37009,Credit,3735931.0,2017-10-03
46496,33495,Investment,2.0,1996-05-06
46497,4723,Credit,7945.0,1999-07-31
46500,8328,Payment ,936476812.0,2021-09-01
46508,52981,Payment ,20062270.0,2016-05-03
46513,36463,Credit,23673551.0,1981-10-13
46519,56808,Credit,8533887.0,1990-03-06
46523,56915,Wire,9832.0,2022-09-29
46529,33406,Subscription,38845548.0,1984-12-05
46537,1433,Wire,27.0,1975-07-15
46547,4837,Online,6696913.0,1995-02-13
46548,10015,Subscription,5664314.0,2009-11-04
46551,40551,Purchase,284087.0,2019-04-08
46554,20515,Investment,14982.0,1990-07-09
46562,8579,Purchase,881467.0,1976-12-02
46568,54308,Subscription,7.0,2009-04-02
46578,48156,Purchase,1885763.0,1974-06-30
46582,24324,Purchase,53.0,1979-02-18
46585,34296,Financial,570968188.0,1986-01-19
46606,40617,Purchase,7124943.0,2003-06-25
46608,62904,Payment ,4.0,2020-04-16
46609,36242,Investment,133521.0,2005-07-26
46610,30387,Purchase,9902.0,2019-09-08
46617,46983,Online,78012026.0,2020-11-14
46627,13958,Purchase,5.0,1988-03-14
46628,61821,Online,85.0,1972-01-09
46630,19808,Credit,78212.0,2008-01-24
46634,42507,Financial,285378.0,1974-03-21
46647,5500,Purchase,566341.0,2003-02-06
46654,15379,Online,96.0,1979-05-27
46660,35650,Payment ,202240.0,1999-04-01
46662,19158,Payment ,8928.0,1998-08-26
46667,43238,Payment ,264952403.0,1997-03-25
46676,35380,Subscription,8813554.0,2005-07-22
46679,19285,Subscription,647055.0,2008-06-11
46695,39128,Online,85684577.0,2023-01-04
46697,65371,Payment ,432.0,1975-03-01
46701,24218,Financial,7.0,1993-05-04
46710,6519,Subscription,35079863.0,1986-06-14
46711,48500,Payment ,60287976.0,2018-06-04
46712,13945,Subscription,1829.0,1977-06-02
46713,56021,Online,7160.0,1979-06-26
46733,49125,Investment,402.0,2000-07-07
46734,44786,Credit,2.0,2012-04-02
46749,17307,Credit,6285537.0,2002-09-03
46751,43972,Subscription,71.0,2006-12-27
46752,58170,Subscription,774480898.0,1990-05-24
46754,19043,Credit,454033.0,1982-07-12
46763,34070,Online,45310933.0,2014-07-30
46765,27499,Wire,280071.0,1984-02-18
46766,59026,Wire,539.0,2022-06-28
46777,24665,Online,510471.0,1994-04-26
46783,29752,Subscription,9690817.0,1991-02-19
46785,41380,Payment ,18626508.0,1983-12-23
46793,19164,Financial,112389014.0,2000-02-04
46795,44322,Wire,5.0,1987-07-25
46797,51348,Online,42450432.0,2012-12-12
46798,30512,Wire,71711.0,1997-01-05
46812,28516,Payment ,4.0,1980-03-27
46824,29285,Subscription,373.0,2016-11-22
46829,61502,Subscription,513.0,1977-12-03
46840,1104,Financial,587159322.0,2018-06-23
46843,21162,Investment,1953511.0,1982-06-13
46856,17734,Credit,6.0,2010-08-27
46857,23760,Online,8572058.0,1984-10-10
46859,18806,Payment ,209097081.0,1985-02-11
46869,32207,Subscription,34204315.0,1971-06-03
46874,26606,Financial,834.0,1975-03-08
46878,11581,Subscription,74500820.0,2014-01-12
46881,37107,Online,4084941.0,1977-05-07
46883,32471,Financial,4635976.0,2015-06-30
46894,9669,Subscription,591564168.0,1980-12-03
46903,8567,Investment,143.0,2003-11-04
46905,58619,Subscription,9.0,1986-07-15
46913,623,Credit,8.0,1971-04-11
46918,9655,Payment ,36541.0,1979-01-05
46922,51740,Online,799008141.0,2013-03-11
46929,57429,Online,7620.0,1979-06-19
46958,63773,Investment,677181472.0,2016-02-10
46963,13156,Investment,3498975.0,2023-03-07
46965,56407,Financial,18839080.0,1998-10-04
46973,35752,Online,44237918.0,1982-09-28
46980,35233,Wire,7097.0,2005-03-12
46981,13940,Subscription,402604.0,1983-11-22
46992,15175,Financial,4.0,1977-04-26
46993,7131,Payment ,2814789.0,2019-12-03
47003,20851,Subscription,914543666.0,1973-03-27
47008,18763,Online,1838595.0,2014-02-06
47015,34667,Online,678882.0,1992-09-26
47022,63290,Online,3.0,1975-11-11
47025,17028,Subscription,1.0,2022-07-25
47036,50152,Investment,27.0,2000-10-15
47044,17717,Online,595695614.0,1986-05-05
47048,62777,Purchase,77419.0,2010-12-27
47062,32339,Purchase,6154.0,1995-09-16
47063,42714,Credit,3637464.0,2022-11-26
47076,61134,Investment,9726363.0,1991-05-20
47082,16177,Investment,7426.0,1989-03-22
47092,16456,Subscription,69931237.0,1976-02-08
47098,65445,Investment,1659.0,1997-11-06
47102,55114,Financial,8565084.0,1995-07-09
47113,51044,Payment ,68.0,1983-12-07
47124,59472,Online,301766.0,1994-07-07
47133,12030,Investment,7.0,2004-02-09
47134,6133,Credit,905099.0,1974-07-05
47139,31647,Payment ,2387209.0,1989-05-25
47141,43813,Payment ,9.0,1991-09-19
47170,29954,Credit,3.0,1984-08-29
47174,31084,Investment,732369.0,1999-11-02
47184,29532,Subscription,20118.0,1996-11-03
47198,16847,Wire,87045.0,1978-01-25
47200,12854,Credit,478.0,1973-08-04
47204,15795,Payment ,2382615.0,1986-08-10
47206,53812,Payment ,934028.0,2004-09-13
47207,5495,Financial,827.0,1972-10-26
47213,29757,Online,93.0,1979-06-28
47222,27685,Online,7368.0,2008-10-01
47244,37230,Financial,3.0,1999-09-12
47250,23578,Financial,45609.0,1982-03-01
47260,53004,Subscription,62717.0,1990-01-11
47289,31376,Financial,75485.0,1997-07-14
47294,18767,Credit,9.0,2009-12-11
47296,50152,Wire,6696908.0,1983-01-24
47297,7439,Purchase,1.0,1998-04-05
47301,49862,Investment,6.0,2017-04-11
47332,35964,Financial,7069.0,2007-07-13
47339,53188,Purchase,8.0,2003-03-17
47340,5692,Payment ,775702.0,2016-06-21
47341,14036,Online,1061614.0,2016-10-09
47345,48005,Wire,1333559.0,1990-08-30
47347,57673,Subscription,35962355.0,1989-10-25
47360,36226,Credit,20965585.0,2020-08-01
47369,34332,Financial,628826.0,2022-08-09
47374,59323,Purchase,408321.0,2016-08-16
47381,48367,Investment,6019.0,1994-09-02
47391,52827,Credit,72543.0,2011-02-21
47401,5204,Payment ,484228.0,2007-08-28
47408,43615,Financial,3.0,1972-07-31
47410,38575,Purchase,44.0,1978-05-09
47421,17871,Financial,6662377.0,2011-09-30
47426,3889,Subscription,39.0,1999-02-18
47427,4769,Wire,4484231.0,1974-05-21
47436,2351,Payment ,92870.0,1972-02-07
47439,4722,Online,1513.0,2005-04-20
47447,62139,Financial,16.0,1991-02-04
47469,41076,Subscription,9872.0,2021-11-28
47503,3015,Credit,1.0,1993-08-28
47527,44846,Wire,836.0,2003-12-31
47531,65039,Online,5122.0,1974-05-19
47535,33075,Investment,4378.0,1990-02-13
47537,29879,Subscription,231.0,1990-12-27
47538,6906,Investment,717468247.0,2003-12-16
47540,23845,Payment ,713.0,1995-08-21
47550,59339,Subscription,4375778.0,1990-10-14
47556,27558,Payment ,846219.0,2005-06-24
47559,6270,Financial,3.0,2015-12-04
47563,6651,Wire,54.0,2012-05-26
47568,46527,Subscription,10150499.0,2009-12-21
47571,23066,Online,39857917.0,2003-08-29
47572,14812,Subscription,3.0,1995-09-20
47584,9253,Subscription,90131.0,1976-09-04
47590,65444,Online,1518.0,2004-10-04
47597,21265,Payment ,3635746.0,1999-04-24
47599,39930,Financial,87993039.0,2008-06-01
47608,61517,Investment,0.0,1972-11-25
47609,32412,Financial,544943310.0,1988-01-10
47611,52244,Wire,29.0,2021-01-10
47612,55849,Subscription,24521183.0,2000-07-04
47613,10770,Credit,5021937.0,1978-09-16
47619,37613,Wire,1279090.0,2014-09-12
47621,27569,Online,487.0,1971-01-01
47627,10508,Wire,81.0,1977-03-31
47633,10708,Investment,62.0,1978-12-13
47657,27711,Investment,486344803.0,2011-05-16
47669,56395,Investment,0.0,1997-01-10
47674,56395,Online,497272.0,1993-01-29
47677,20558,Wire,55.0,1976-09-20
47684,50650,Wire,91.0,2014-03-10
47691,28236,Credit,694.0,2013-01-18
47702,58371,Purchase,9816.0,1983-06-23
47708,37301,Subscription,727063579.0,1979-04-10
47712,35058,Credit,67320.0,1971-06-12
47715,29434,Financial,3677.0,1977-03-11
47730,17957,Wire,931.0,1992-02-27
47731,9812,Subscription,10.0,1986-05-13
47732,33367,Credit,3514.0,1982-06-05
47739,24843,Credit,5155.0,1983-07-17
47746,34689,Wire,153812.0,2012-02-26
47761,53280,Subscription,97447361.0,1993-11-19
47766,14848,Purchase,0.0,2012-09-10
47770,39529,Purchase,5.0,2000-12-18
47774,45148,Online,470717945.0,1977-01-20
47781,10340,Credit,757.0,1988-10-07
47787,13747,Purchase,45591691.0,1999-12-15
47793,36077,Financial,878.0,1980-10-19
47797,35806,Financial,39355988.0,1987-09-01
47799,33791,Purchase,791405000.0,1991-10-19
47801,10894,Financial,1662293.0,2018-09-12
47809,48077,Payment ,20491.0,1970-01-31
47817,24522,Wire,45.0,1974-05-19
47820,54326,Financial,99.0,1984-04-16
47839,59957,Subscription,411166158.0,1993-03-03
47840,27297,Investment,76.0,2017-01-31
47846,60397,Payment ,57218891.0,1989-10-17
47850,31563,Wire,777351.0,2012-04-18
47853,10118,Subscription,91864.0,2011-09-28
47857,19602,Subscription,78.0,1977-09-13
47861,3304,Credit,691.0,1994-07-22
47870,33273,Online,61305822.0,2005-10-24
47874,24762,Financial,4428991.0,1996-03-30
47882,60051,Subscription,298.0,1975-07-23
47888,29239,Financial,3297442.0,1977-09-15
47905,4670,Purchase,27.0,1980-02-15
47914,38730,Payment ,148083.0,1980-07-23
47924,61757,Credit,162286.0,1974-09-01
47926,17109,Subscription,8600436.0,2007-11-13
47928,45619,Wire,286940.0,1974-03-14
47929,27751,Online,62.0,1975-03-18
47931,39788,Purchase,62273560.0,1971-09-29
47938,52678,Investment,76866.0,2022-06-13
47944,4913,Subscription,7311.0,1976-04-21
47952,58848,Investment,83227077.0,1989-03-14
47953,7278,Investment,61369689.0,1981-08-22
47963,49862,Investment,504.0,1970-08-31
47964,64592,Investment,300651284.0,2006-03-30
47973,39485,Financial,96.0,1983-06-11
47974,5540,Payment ,58152560.0,2001-07-17
47975,22531,Credit,1447622.0,1973-11-20
47977,48349,Investment,6354416.0,1997-02-14
47996,5298,Investment,727.0,2013-09-26
47998,59870,Investment,3980706.0,2022-04-27
48000,40069,Financial,91637238.0,2018-10-07
48005,31027,Financial,781378895.0,1979-11-13
48009,36725,Wire,661.0,2002-07-05
48015,18906,Credit,2894.0,2000-12-18
48020,292,Wire,36154.0,1983-12-06
48057,45040,Subscription,390.0,2011-03-11
48063,28398,Credit,88.0,1971-03-22
48066,4661,Investment,5753.0,1973-09-14
48074,25838,Purchase,45.0,2019-12-14
48087,31437,Subscription,118284065.0,2014-10-17
48090,51180,Wire,22.0,1988-09-04
48093,28035,Subscription,577.0,2017-08-09
48099,16783,Financial,51737.0,1975-08-03
48103,3651,Subscription,7261497.0,1997-10-08
48111,12414,Online,5396.0,2015-11-18
48113,43042,Credit,3.0,2002-04-14
48117,41962,Investment,96298690.0,1991-08-05
48127,15128,Wire,7920469.0,2016-10-25
48133,57232,Purchase,91621.0,1994-11-18
48134,623,Subscription,89224871.0,2003-01-01
48137,11917,Purchase,28064577.0,1996-12-15
48142,50811,Payment ,281624.0,2013-03-21
48143,1643,Online,412334.0,1989-07-05
48146,35529,Financial,374622.0,1975-09-29
48148,6199,Credit,9543.0,2016-12-06
48149,64549,Investment,28379.0,1990-12-20
48154,56001,Credit,57269.0,1998-09-22
48175,52181,Financial,4042.0,1974-05-04
48179,18467,Subscription,3554434.0,1990-06-21
48180,14345,Investment,6896674.0,1998-08-26
48197,24018,Online,8197967.0,2018-05-08
48202,54098,Credit,188425235.0,1993-11-22
48213,31782,Investment,4.0,2004-10-22
48216,64180,Financial,59516.0,1987-09-18
48223,42672,Credit,5949759.0,2002-07-06
48226,2426,Credit,89334413.0,2008-04-25
48231,58608,Online,2.0,1985-03-27
48234,26688,Investment,11315129.0,2009-11-26
48235,35416,Subscription,4.0,1988-10-22
48249,26317,Payment ,3.0,2023-02-11
48251,50270,Payment ,937.0,1997-08-19
48259,46073,Online,2767.0,1972-04-19
48269,27010,Purchase,7.0,2007-03-05
48283,54753,Credit,670.0,1993-10-24
48285,4073,Purchase,57020.0,1995-09-20
48289,24119,Wire,46.0,2003-01-12
48301,17744,Credit,79075780.0,2007-03-07
48303,4887,Financial,6916.0,1994-02-07
48305,90,Subscription,2766960.0,2011-03-02
48307,13262,Payment ,80290536.0,1996-05-17
48317,16093,Payment ,5082303.0,2000-09-19
48329,16957,Purchase,88393544.0,1995-12-30
48335,7236,Online,380134357.0,1983-08-27
48338,61027,Financial,45898.0,2010-09-12
48340,11916,Wire,8.0,1981-11-14
48341,52348,Payment ,9781313.0,1995-09-01
48344,9495,Financial,3.0,1973-04-08
48347,47166,Wire,767.0,1998-09-26
48348,38338,Payment ,8.0,2006-07-10
48356,24529,Investment,9460849.0,2014-11-30
48386,16920,Purchase,18.0,1988-05-30
48390,27336,Wire,7842.0,2002-04-15
48396,46616,Wire,9974224.0,2014-08-05
48403,24886,Online,8111911.0,1979-08-03
48405,7951,Investment,5181158.0,2001-08-07
48412,8907,Payment ,32.0,2018-04-04
48416,18750,Online,38.0,1988-05-22
48431,55555,Online,73.0,1992-08-25
48433,28378,Online,6.0,2009-05-23
48436,11491,Payment ,2.0,1984-11-09
48439,9249,Wire,5.0,2016-05-27
48440,32397,Purchase,31687.0,1987-04-20
48474,7539,Financial,663766.0,2021-10-14
48476,6385,Credit,37960723.0,1972-08-07
48482,7658,Credit,29176252.0,1971-07-27
48510,2485,Wire,3258.0,2008-03-01
48517,34626,Financial,5097.0,1976-10-06
48523,64747,Financial,740048245.0,1990-07-13
48534,36463,Wire,992687.0,2000-08-15
48535,33721,Investment,6752.0,2005-05-09
48552,8546,Investment,84.0,1993-11-18
48553,15712,Financial,2.0,1973-03-15
48558,63763,Financial,13.0,2011-01-29
48560,8439,Financial,25.0,1972-02-03
48565,56345,Credit,315.0,2002-03-29
48566,34291,Wire,1654082.0,1999-03-24
48568,59584,Credit,708.0,2014-06-05
48584,30586,Subscription,640.0,2002-09-23
48588,37578,Subscription,620504.0,1996-09-05
48592,9770,Subscription,768.0,2001-01-15
48596,21484,Financial,5834162.0,1975-05-15
48606,6395,Credit,2.0,1991-08-28
48607,22892,Investment,964665514.0,1978-11-22
48609,38815,Purchase,10568.0,2011-03-13
48619,23110,Subscription,45723.0,2015-05-19
48623,24354,Credit,9766.0,2012-03-14
48631,34060,Investment,2879387.0,1991-09-08
48634,38325,Wire,63604.0,1995-08-29
48635,52296,Wire,857.0,2005-10-04
48651,18962,Payment ,258110.0,1990-02-05
48663,18522,Online,6377.0,1989-01-18
48700,38681,Payment ,708385878.0,1995-07-17
48701,29796,Financial,0.0,2011-11-13
48702,13530,Credit,7373072.0,2014-06-04
48712,37513,Online,1852645.0,2017-06-22
48742,8277,Wire,90598015.0,1972-03-03
48757,40321,Payment ,18103911.0,2004-08-25
48765,10621,Financial,103004652.0,1987-02-28
48766,23687,Investment,1249.0,1992-06-15
48768,21928,Investment,9815839.0,2003-05-10
48772,32700,Investment,2954.0,2013-11-16
48780,11626,Online,247.0,1972-12-16
48785,22554,Credit,279263819.0,1993-06-12
48818,1809,Wire,60460.0,2010-09-25
48822,60866,Payment ,249.0,1978-05-03
48829,1752,Payment ,823598804.0,1991-01-23
48832,34904,Purchase,7868.0,1990-03-24
48834,24560,Wire,62790847.0,1974-05-03
48843,61845,Financial,30.0,2021-09-29
48845,24620,Financial,85856211.0,1972-04-01
48873,15404,Financial,7415398.0,1976-08-22
48875,28270,Purchase,29.0,2000-06-26
48877,18713,Investment,3324990.0,1982-03-26
48884,2867,Credit,1518206.0,1989-11-22
48890,37433,Financial,990433.0,2020-04-24
48896,26638,Investment,68233.0,1974-07-17
48903,61052,Wire,1787.0,1980-11-10
48908,55329,Financial,30587.0,2021-05-18
48912,37473,Credit,3974523.0,1977-11-14
48925,43541,Financial,51.0,2018-12-17
48930,62445,Credit,79629311.0,2011-11-28
48944,12860,Online,232286545.0,2006-12-31
48945,20482,Financial,7621848.0,2022-01-16
48951,6625,Payment ,787.0,2019-01-13
48955,15933,Online,1946.0,1998-03-12
48958,10094,Subscription,2295232.0,2021-04-17
48966,49787,Subscription,298967821.0,1986-04-21
48970,41467,Financial,753072.0,2007-05-03
48972,16147,Investment,6609198.0,1988-03-12
48985,61797,Wire,6.0,1982-06-26
48988,14464,Investment,52.0,1992-04-10
48992,48503,Investment,959.0,1980-06-02
49008,36548,Investment,87869003.0,1970-06-27
49015,2689,Investment,43.0,1976-04-01
49026,4455,Online,4089199.0,2021-02-07
49029,8890,Online,84.0,2003-06-01
49032,45996,Financial,885.0,2014-07-10
49038,6365,Financial,401.0,1993-04-27
49042,22484,Payment ,168587439.0,2019-05-02
49049,46705,Payment ,77959.0,2012-08-27
49065,39366,Investment,321.0,1992-10-10
49069,21499,Credit,91369966.0,1998-06-01
49084,34727,Credit,87028.0,2011-07-13
49086,8650,Financial,98.0,1973-11-03
49089,11761,Subscription,5178216.0,1987-04-26
49091,4943,Online,32.0,1978-06-05
49092,24884,Payment ,752729.0,2008-12-04
49099,44078,Credit,146.0,2006-06-26
49100,51076,Investment,301.0,1974-05-25
49105,7331,Financial,9.0,2006-12-01
49114,17022,Wire,570.0,1970-03-06
49120,9266,Investment,89.0,2015-11-10
49134,45966,Investment,763274392.0,2015-06-08
49139,62482,Payment ,58.0,2010-12-28
49155,45918,Financial,8677306.0,1983-11-27
49167,36608,Online,650719.0,1970-08-18
49171,45779,Subscription,281378033.0,1970-07-13
49174,32587,Financial,51556.0,1984-05-08
49199,62367,Purchase,16844.0,2023-01-13
49203,3008,Payment ,8.0,1975-06-15
49208,60255,Financial,44349490.0,1983-07-29
49215,45253,Subscription,1470.0,2012-04-07
49221,32242,Purchase,3118.0,2008-07-17
49228,7623,Online,92.0,1989-01-25
49236,56021,Wire,917738675.0,2023-01-27
49239,25210,Wire,1179182.0,2017-09-22
49248,13748,Financial,704438.0,2004-05-15
49273,42559,Wire,5845.0,1980-01-25
49278,41940,Purchase,359.0,1995-01-28
49279,3651,Subscription,1387477.0,2008-06-16
49291,23833,Purchase,80268.0,2009-03-18
49293,574,Subscription,98.0,2019-10-16
49295,1218,Purchase,66243081.0,2006-08-04
49316,18024,Investment,763185029.0,1974-09-19
49317,60600,Wire,44.0,2016-07-09
49321,56161,Investment,45890.0,1990-08-11
49341,17279,Payment ,159884548.0,2007-01-19
49344,62062,Payment ,825.0,2008-12-22
49364,64402,Subscription,681591145.0,1990-10-25
49367,27590,Credit,6983.0,2011-06-30
49373,12142,Credit,2020535.0,2010-10-02
49377,52418,Online,74039.0,2015-01-13
49392,22896,Credit,7067.0,1990-08-28
49393,30124,Credit,12.0,2013-06-18
49402,59076,Credit,97.0,1973-02-23
49411,51124,Wire,67.0,2014-08-07
49413,52919,Investment,501566408.0,1990-06-09
49426,57707,Payment ,8.0,1976-03-13
49431,54690,Investment,0.0,1993-11-03
49434,10073,Financial,4.0,2002-12-07
49445,2148,Subscription,379184409.0,1988-07-27
49446,10909,Payment ,54759.0,2022-03-23
49453,47178,Wire,78910964.0,1987-01-24
49455,1034,Subscription,1312.0,1998-08-16
49461,41979,Investment,8.0,2003-01-19
49462,54808,Subscription,4752387.0,2006-01-19
49463,34879,Financial,808.0,1979-02-12
49465,55121,Wire,78934176.0,1982-12-09
49467,19520,Credit,727.0,1993-01-30
49479,40570,Wire,3.0,1978-12-13
49480,50861,Investment,447227.0,1989-02-28
49482,2845,Online,800650.0,2015-05-15
49493,28194,Online,159894249.0,2007-11-16
49498,10650,Online,741053217.0,1999-03-08
49499,9253,Investment,49971097.0,1978-04-15
49500,5447,Financial,6752.0,2011-07-10
49501,17266,Credit,5041.0,2005-08-31
49519,19257,Financial,19.0,2004-03-28
49545,10571,Purchase,75071.0,1997-02-12
49546,56941,Subscription,52348.0,2002-11-17
49547,40765,Credit,98.0,1992-01-10
49554,14283,Credit,4217225.0,2004-06-20
49555,3915,Subscription,204981072.0,1988-04-01
49558,870,Investment,34894.0,1972-09-10
49563,30045,Payment ,386101.0,2004-12-28
49567,63113,Financial,87083532.0,2020-02-22
49595,12625,Purchase,7856540.0,2016-07-30
49602,29532,Purchase,437709.0,2002-08-29
49611,59237,Wire,387725920.0,2002-03-27
49613,395,Purchase,51064583.0,2018-01-22
49616,4769,Wire,37.0,1988-01-19
49626,4946,Purchase,389943.0,1976-06-27
49629,20208,Payment ,1917.0,2022-09-05
49631,27129,Payment ,4418809.0,1981-02-08
49635,46751,Credit,0.0,2008-08-27
49641,63113,Wire,46401854.0,2004-04-18
49653,35157,Financial,663.0,2023-08-16
49654,64156,Payment ,20693866.0,2018-01-09
49667,55801,Purchase,3846.0,2001-01-04
49675,60016,Purchase,292350028.0,2015-05-13
49680,57454,Payment ,6461.0,1991-09-04
49682,41099,Subscription,95295.0,2016-05-18
49703,6764,Investment,0.0,1975-06-10
49708,58710,Online,521229.0,2014-02-26
49713,51686,Investment,8146497.0,1974-09-05
49720,20932,Purchase,1144393.0,1994-09-11
49721,2383,Credit,45966.0,1990-12-14
49729,47108,Subscription,7.0,2011-10-27
49742,5728,Subscription,477.0,1997-04-26
49754,16429,Purchase,55871785.0,2016-01-14
49755,45011,Purchase,6001447.0,1990-03-10
49756,60723,Credit,2604969.0,1970-04-18
49759,15729,Financial,248636254.0,2000-06-28
49768,58035,Financial,1.0,1974-04-12
49772,50905,Wire,7674096.0,2004-09-27
49781,22383,Credit,8067.0,1995-07-12
49782,708,Financial,7091.0,2007-03-30
49786,34294,Wire,4.0,1996-04-16
49792,62612,Wire,9297.0,2020-02-21
49798,21863,Investment,71.0,1983-05-29
49810,8050,Investment,54540614.0,1997-10-15
49821,39642,Online,51.0,2005-12-19
49834,56343,Payment ,785.0,2006-08-16
49855,29290,Purchase,7539454.0,2002-11-22
49857,33027,Credit,8.0,2011-08-02
49862,40882,Wire,3004.0,2009-11-22
49872,21548,Purchase,5.0,1990-01-11
49874,5409,Investment,88.0,1994-05-11
49880,27378,Subscription,278.0,2012-01-29
49881,25748,Subscription,3248.0,2021-05-15
49895,36601,Investment,146643316.0,2004-01-18
49907,16955,Wire,82.0,2009-11-11
49908,37589,Financial,85691662.0,1986-03-21
49913,31451,Credit,574.0,2001-03-03
49924,59395,Purchase,1.0,2010-07-03
49927,51667,Purchase,5670542.0,2004-02-03
49931,9834,Subscription,20.0,2021-04-18
49934,38365,Investment,222342.0,1983-03-06
49936,13079,Credit,55.0,2021-10-25
49945,57567,Financial,67557343.0,2009-12-09
49947,25240,Payment ,201031.0,1977-07-06
49952,35978,Wire,561.0,1993-02-11
49955,19693,Payment ,11.0,1977-08-30
49958,8314,Credit,7.0,1985-11-15
49962,50942,Online,9.0,2001-06-02
49969,30714,Credit,49.0,2020-10-26
49975,24905,Online,7742656.0,2006-09-03
49983,51309,Credit,3212004.0,2012-03-21
49998,31366,Purchase,6.0,2021-07-17
50010,23001,Payment ,71010.0,1971-06-27
50015,36427,Credit,52.0,1986-11-12
50026,26597,Payment ,366354960.0,1990-06-30
50033,14834,Wire,447390.0,1997-05-20
50046,61858,Credit,8945529.0,1982-01-03
50054,45676,Wire,0.0,2003-09-10
50062,62613,Purchase,8552235.0,1998-06-14
50063,51778,Purchase,51.0,1993-02-16
50071,3194,Payment ,6.0,1985-09-20
50073,10978,Credit,33219.0,2015-05-26
50104,25333,Purchase,45639844.0,1970-05-28
50129,24471,Credit,7.0,1972-04-02
50133,55183,Credit,164.0,1990-08-19
50137,467,Payment ,9538283.0,1995-04-06
50149,36973,Credit,1967709.0,1985-09-01
50157,63986,Subscription,582258709.0,1987-08-18
50158,17812,Financial,7336.0,2000-11-17
50160,10243,Financial,217.0,1980-12-30
50170,19017,Investment,6.0,2009-05-22
50177,63991,Credit,9168770.0,1975-03-02
50178,494,Online,3765.0,2017-11-05
50186,18324,Financial,457501.0,1990-03-27
50191,46294,Financial,87.0,1975-12-01
50196,62423,Online,5992.0,1971-12-13
50198,51285,Investment,769387.0,1997-02-06
50202,41339,Payment ,25193064.0,1993-09-19
50206,64322,Financial,57.0,1971-12-15
50213,20173,Investment,16690385.0,1985-11-25
50216,64958,Payment ,2593.0,2006-03-14
50221,60051,Purchase,592426.0,1986-08-23
50222,49721,Online,71692.0,1995-09-28
50234,47161,Wire,399213.0,1976-11-18
50247,48551,Online,373.0,1989-04-19
50250,46138,Financial,285.0,2010-02-28
50252,9960,Subscription,68.0,2014-10-01
50255,29118,Payment ,9122453.0,2002-04-07
50257,64872,Financial,69314.0,2001-04-12
50263,59962,Subscription,7233152.0,1997-08-19
50266,43342,Investment,35.0,1999-03-16
50279,20533,Credit,12.0,1999-11-17
50291,32962,Online,45675559.0,1970-07-19
50293,23003,Subscription,6026.0,2015-01-06
50296,43159,Purchase,772.0,1972-05-24
50339,53861,Subscription,60850557.0,1998-04-27
50340,16436,Credit,820.0,2011-12-06
50344,13307,Credit,338852890.0,2003-10-10
50349,38660,Online,796727921.0,1990-02-15
50351,64632,Purchase,756.0,1978-07-15
50366,15327,Online,71583.0,1997-09-06
50367,64944,Online,9726545.0,2006-11-01
50380,51662,Purchase,4164554.0,1989-10-10
50383,34188,Payment ,74.0,2018-07-07
50386,39753,Wire,9.0,1981-08-30
50401,47164,Financial,62794835.0,2011-05-18
50404,57890,Online,3460.0,1981-02-14
50405,2783,Purchase,505.0,2020-10-31
50407,61656,Investment,78.0,2016-09-21
50410,20049,Payment ,696.0,2021-01-13
50412,19232,Purchase,8609.0,2009-12-30
50417,18491,Purchase,409269.0,2010-01-25
50447,21915,Payment ,51.0,2020-03-20
50448,28028,Financial,132201338.0,2015-06-21
50457,48395,Purchase,49145357.0,1973-04-06
50467,33572,Credit,61791.0,2001-09-24
50476,35798,Payment ,456823335.0,1999-03-12
50477,1378,Financial,12481237.0,2003-11-04
50483,45957,Financial,630989.0,1983-12-01
50485,9972,Investment,30468.0,2001-10-23
50493,16445,Online,158.0,1982-02-11
50497,40396,Financial,8091508.0,1977-02-07
50510,23656,Purchase,2736787.0,1976-05-05
50512,9525,Payment ,8547875.0,2012-07-23
50515,61005,Purchase,3.0,1975-11-14
50542,51000,Credit,226.0,2002-05-02
50546,16376,Investment,6.0,1973-08-12
50559,90,Payment ,83.0,1998-02-23
50560,47378,Investment,358728.0,1989-03-17
50567,61210,Wire,5434188.0,1990-09-13
50571,64736,Purchase,6600358.0,1989-05-23
50576,60613,Purchase,13.0,2019-06-08
50585,14936,Financial,74967960.0,1974-12-08
50587,55953,Purchase,3.0,2006-02-27
50589,54633,Wire,28754944.0,1971-01-20
50591,64445,Credit,4.0,2002-08-31
50601,5223,Payment ,61.0,1974-12-12
50602,22814,Financial,65252001.0,1992-06-08
50603,24914,Credit,587.0,2020-07-05
50614,48655,Investment,872.0,1997-06-17
50619,57715,Online,51957.0,2003-07-31
